date,season,home_team,away_team,ESPN_home_wp,ESPN_away_wp,538_home_wp,538_away_wp,model_home_wp,model_away_wp,Outcome,ModelPredOutcome,Accurate?
2018-10-19,2019,ORL,CHO,0.445,0.555,0.562632321501123,0.43736767849887703,0.5038161607505615,0.49618383924943854,CHO,ORL,False
2018-10-19,2019,BRK,NYK,0.385,0.615,0.776184162197802,0.22381583780219805,0.5805920810989009,0.419407918901099,BRK,BRK,True
2018-10-20,2019,WAS,TOR,0.541,0.459,0.572237970089243,0.42776202991075696,0.5566189850446215,0.4433810149553785,TOR,WAS,False
2018-10-20,2019,IND,BRK,0.238,0.762,0.741736370549894,0.25826362945010595,0.489868185274947,0.510131814725053,IND,BRK,False
2018-10-20,2019,NYK,BOS,0.738,0.262,0.229302449495047,0.770697550504953,0.4836512247475235,0.5163487752524765,BOS,BOS,True
2018-10-20,2019,PHI,ORL,0.139,0.861,0.862947042160484,0.137052957839516,0.500973521080242,0.499026478919758,PHI,PHI,True
2018-10-21,2019,CLE,ATL,0.276,0.724,0.699406344153083,0.300593655846917,0.4877031720765415,0.5122968279234585,ATL,ATL,True
2018-10-21,2019,OKC,SAC,0.201,0.799,0.901288523538174,0.09871147646182599,0.551144261769087,0.448855738230913,SAC,OKC,False
2018-10-22,2019,BOS,ORL,0.119,0.881,0.844258139005752,0.15574186099424803,0.481629069502876,0.518370930497124,ORL,ORL,True
2018-10-22,2019,TOR,CHO,0.226,0.774,0.806198595273381,0.193801404726619,0.5160992976366905,0.4839007023633095,TOR,TOR,True
2018-10-23,2019,DET,PHI,0.542,0.458,0.475212245937835,0.524787754062165,0.5086061229689175,0.4913938770310825,DET,DET,True
2018-10-24,2019,ATL,DAL,0.509,0.491,0.642972052979353,0.357027947020647,0.5759860264896766,0.4240139735103235,ATL,ATL,True
2018-10-24,2019,CLE,BRK,0.469,0.531,0.547591228167698,0.452408771832302,0.508295614083849,0.491704385916151,BRK,CLE,False
2018-10-24,2019,MIA,NYK,0.246,0.754,0.822767320887123,0.177232679112877,0.5343836604435614,0.4656163395564385,MIA,MIA,True
2018-10-24,2019,TOR,MIN,0.234,0.766,0.77690767737769,0.22309232262231005,0.505453838688845,0.49454616131115503,TOR,TOR,True
2018-10-25,2019,DET,CLE,0.227,0.773,0.821162231223398,0.17883776877660196,0.524081115611699,0.475918884388301,DET,DET,True
2018-10-25,2019,ORL,POR,0.6,0.4,0.515396899531142,0.484603100468858,0.557698449765571,0.442301550234429,POR,ORL,False
2018-10-26,2019,CHO,CHI,0.283,0.717,0.78944631328052,0.21055368671948005,0.53622315664026,0.46377684335974,CHO,CHO,True
2018-10-26,2019,NYK,GSW,0.78,0.22,0.128637793731453,0.871362206268547,0.4543188968657265,0.5456811031342735,GSW,GSW,True
2018-10-26,2019,TOR,DAL,0.155,0.845,0.904737163497052,0.09526283650294798,0.529868581748526,0.470131418251474,TOR,TOR,True
2018-10-27,2019,DET,BOS,0.597,0.403,0.462810167317477,0.5371898326825231,0.5299050836587385,0.47009491634126155,BOS,DET,False
2018-10-27,2019,NOP,UTA,0.449,0.551,0.483743912519204,0.516256087480796,0.46637195625960204,0.533628043740398,UTA,UTA,True
2018-10-27,2019,ATL,CHI,0.373,0.627,0.721411858955495,0.278588141044505,0.5472059294777475,0.4527940705222525,CHI,ATL,False
2018-10-27,2019,CLE,IND,0.726,0.274,0.406552446537116,0.593447553462884,0.566276223268558,0.433723776731442,IND,CLE,False
2018-10-27,2019,PHI,CHO,0.265,0.735,0.800996981073795,0.19900301892620498,0.5329984905368975,0.4670015094631025,PHI,PHI,True
2018-10-28,2019,BRK,GSW,0.754,0.246,0.209327157562662,0.790672842437338,0.481663578781331,0.518336421218669,GSW,GSW,True
2018-10-28,2019,DAL,UTA,0.618,0.382,0.312543306077762,0.687456693922238,0.46527165303888096,0.534728346961119,UTA,UTA,True
2018-10-28,2019,OKC,PHO,0.174,0.826,0.911397029235958,0.088602970764042,0.542698514617979,0.457301485382021,OKC,OKC,True
2018-10-29,2019,IND,POR,0.331,0.669,0.684901261231188,0.315098738768812,0.507950630615594,0.492049369384406,POR,IND,False
2018-10-29,2019,PHI,ATL,0.141,0.859,0.874623833290942,0.12537616670905805,0.507811916645471,0.492188083354529,PHI,PHI,True
2018-10-29,2019,MIA,SAC,0.281,0.719,0.824292733052086,0.17570726694791405,0.552646366526043,0.447353633473957,SAC,MIA,False
2018-10-29,2019,NYK,BRK,0.441,0.559,0.516479647516757,0.483520352483243,0.47873982375837854,0.5212601762416216,NYK,BRK,False
2018-10-30,2019,CHO,MIA,0.356,0.644,0.68564768629299,0.31435231370701,0.520823843146495,0.479176156853505,CHO,CHO,True
2018-10-30,2019,CLE,ATL,0.305,0.695,0.711406605494182,0.288593394505818,0.508203302747091,0.491796697252909,CLE,CLE,True
2018-10-30,2019,ORL,SAC,0.403,0.597,0.756445446881511,0.24355455311848895,0.5797227234407556,0.42027727655924446,SAC,ORL,False
2018-10-30,2019,BOS,DET,0.186,0.814,0.797095091147315,0.20290490885268497,0.49154754557365754,0.5084524544263425,BOS,DET,False
2018-10-30,2019,TOR,PHI,0.316,0.684,0.702223817782196,0.297776182217804,0.509111908891098,0.490888091108902,TOR,TOR,True
2018-10-31,2019,BRK,DET,0.423,0.577,0.657436629878215,0.34256337012178495,0.5402183149391075,0.45978168506089245,BRK,BRK,True
2019-10-23,2020,CHO,CHI,0.531,0.469,0.488450669725026,0.5115493302749741,0.509725334862513,0.490274665137487,CHO,CHO,True
2019-10-23,2020,IND,DET,0.31,0.69,0.762733101548814,0.23726689845118598,0.536366550774407,0.46363344922559296,DET,IND,False
2019-10-23,2020,ORL,CLE,0.206,0.794,0.831139854028513,0.16886014597148702,0.5185699270142565,0.48143007298574353,ORL,ORL,True
2019-10-23,2020,BRK,MIN,0.353,0.647,0.538666619592214,0.46133338040778604,0.44583330979610697,0.5541666902038931,MIN,MIN,True
2019-10-23,2020,MIA,MEM,0.252,0.748,0.68874556713223,0.31125443286777,0.470372783566115,0.529627216433885,MIA,MEM,False
2019-10-23,2020,PHI,BOS,0.375,0.625,0.734324284785356,0.26567571521464395,0.5546621423926781,0.445337857607322,PHI,PHI,True
2019-10-24,2020,DET,ATL,0.396,0.604,0.580887955598189,0.41911204440181105,0.4884439777990945,0.5115560222009055,ATL,ATL,True
2019-10-25,2020,BOS,TOR,0.421,0.579,0.625796716243016,0.374203283756984,0.523398358121508,0.47660164187849197,BOS,BOS,True
2019-10-25,2020,CHO,MIN,0.561,0.439,0.333526314519042,0.666473685480958,0.44726315725952104,0.552736842740479,MIN,MIN,True
2019-10-25,2020,BRK,NYK,0.257,0.743,0.854335655884551,0.14566434411544904,0.5556678279422755,0.4443321720577245,BRK,BRK,True
2019-10-26,2020,MIL,MIA,0.277,0.723,0.882598352598201,0.11740164740179904,0.5797991762991005,0.4202008237008995,MIA,MIL,False
2019-10-26,2020,DET,PHI,0.618,0.382,0.447591754020734,0.5524082459792661,0.532795877010367,0.46720412298963304,PHI,DET,False
2019-10-26,2020,ATL,ORL,0.483,0.517,0.45765708497512,0.54234291502488,0.47032854248755995,0.5296714575124399,ATL,ORL,False
2019-10-26,2020,NYK,BOS,0.659,0.341,0.268261728285929,0.731738271714071,0.4636308641429645,0.5363691358570355,BOS,BOS,True
2019-10-27,2020,OKC,GSW,0.574,0.426,0.601749153221135,0.398250846778865,0.5878745766105675,0.4121254233894325,OKC,OKC,True
2019-10-27,2020,MEM,BRK,0.457,0.543,0.58318896848143,0.41681103151857,0.520094484240715,0.47990551575928503,MEM,MEM,True
2019-10-27,2020,DAL,POR,0.43,0.57,0.695486167444275,0.30451383255572495,0.5627430837221375,0.43725691627786245,POR,DAL,False
2019-10-27,2020,MIN,MIA,0.44,0.56,0.870380620024843,0.12961937997515705,0.6551903100124215,0.34480968998757855,MIN,MIN,True
2019-10-28,2020,DET,IND,0.449,0.551,0.497333637096128,0.502666362903872,0.47316681854806397,0.526833181451936,DET,IND,False
2019-10-28,2020,NYK,CHI,0.47,0.53,0.395187330925822,0.604812669074178,0.432593665462911,0.567406334537089,NYK,CHI,False
2019-10-28,2020,ATL,PHI,0.596,0.404,0.29573198242945,0.70426801757055,0.445865991214725,0.5541340087852751,PHI,PHI,True
2019-10-28,2020,TOR,ORL,0.34,0.66,0.692166637341135,0.30783336265886496,0.5160833186705676,0.4839166813294325,TOR,TOR,True
2019-10-29,2020,MIA,ATL,0.282,0.718,0.802935211304756,0.19706478869524402,0.542467605652378,0.457532394347622,MIA,MIA,True
2019-10-30,2020,CLE,CHI,0.46,0.54,0.499421412721739,0.500578587278261,0.47971070636086954,0.5202892936391306,CLE,CHI,False
2019-10-30,2020,ORL,NYK,0.241,0.759,0.87732943963201,0.12267056036798996,0.559164719816005,0.440835280183995,ORL,ORL,True
2019-10-30,2020,PHI,MIN,0.288,0.712,0.731190104871521,0.26880989512847897,0.5095950524357605,0.49040494756423947,PHI,PHI,True
2019-10-30,2020,BOS,MIL,0.433,0.567,0.473021516759235,0.526978483240765,0.45301075837961746,0.5469892416203825,BOS,MIL,False
2019-10-30,2020,BRK,IND,0.381,0.619,0.631698619391209,0.36830138060879103,0.5063493096956044,0.4936506903043955,IND,BRK,False
2019-10-30,2020,TOR,DET,0.273,0.727,0.835051207649353,0.16494879235064697,0.5540256038246765,0.4459743961753235,TOR,TOR,True
2019-10-31,2020,ATL,MIA,0.517,0.483,0.46290399662291,0.53709600337709,0.489951998311455,0.5100480016885449,MIA,MIA,True
2020-10-04,2020,MIA,LAL,0.594,0.406,0.37264453114837,0.6273554688516301,0.483322265574185,0.5166777344258151,MIA,LAL,False
2020-10-11,2020,MIA,LAL,0.583,0.417,0.654040492254279,0.34595950774572104,0.6185202461271395,0.3814797538728605,LAL,MIA,False
2021-10-19,2022,MIL,BRK,0.452,0.548,0.700783360738004,0.29921663926199604,0.576391680369002,0.42360831963099804,MIL,MIL,True
2021-10-20,2022,CHO,IND,0.469,0.531,0.536682027131027,0.463317972868973,0.5028410135655135,0.4971589864344865,CHO,CHO,True
2021-10-20,2022,DET,CHI,0.574,0.426,0.442542532383951,0.557457467616049,0.5082712661919755,0.4917287338080245,CHI,DET,False
2021-10-20,2022,NYK,BOS,0.424,0.576,0.572710787732746,0.427289212267254,0.49835539386637295,0.501644606133627,NYK,BOS,False
2021-10-20,2022,TOR,WAS,0.446,0.554,0.546016831653208,0.453983168346792,0.49600841582660404,0.503991584173396,WAS,WAS,True
2021-10-21,2022,ATL,DAL,0.468,0.532,0.674722011912711,0.325277988087289,0.5713610059563555,0.42863899404364453,ATL,ATL,True
2021-10-22,2022,CLE,CHO,0.484,0.516,0.512794049353817,0.487205950646183,0.4983970246769085,0.5016029753230915,CHO,CHO,True
2021-10-22,2022,ORL,NYK,0.744,0.256,0.307951634905242,0.692048365094758,0.525975817452621,0.474024182547379,NYK,ORL,False
2021-10-22,2022,WAS,IND,0.405,0.595,0.594034769415021,0.405965230584979,0.4995173847075105,0.5004826152924895,WAS,IND,False
2021-10-22,2022,PHI,BRK,0.523,0.477,0.659871764078972,0.34012823592102803,0.591435882039486,0.408564117960514,BRK,PHI,False
2021-10-22,2022,BOS,TOR,0.35,0.65,0.757942153782147,0.24205784621785298,0.5539710768910735,0.4460289231089265,TOR,BOS,False
2021-10-23,2022,CLE,ATL,0.721,0.279,0.227686081774172,0.7723139182258281,0.474343040887086,0.5256569591129141,CLE,ATL,False
2021-10-23,2022,IND,MIA,0.592,0.408,0.57599408696012,0.42400591303988,0.58399704348006,0.41600295651994,IND,IND,True
2021-10-23,2022,TOR,DAL,0.632,0.368,0.434564455164352,0.5654355448356481,0.533282227582176,0.46671777241782403,DAL,TOR,False
2021-10-24,2022,BRK,CHO,0.246,0.754,0.788773235209179,0.21122676479082103,0.5173866176045895,0.4826133823954105,CHO,BRK,False
2021-10-24,2022,NYK,ORL,0.222,0.778,0.884346818452797,0.11565318154720305,0.5531734092263985,0.44682659077360154,ORL,NYK,False
2021-10-24,2022,HOU,BOS,0.469,0.531,0.36009988782126,0.63990011217874,0.41454994391063,0.5854500560893701,BOS,BOS,True
2021-10-24,2022,OKC,PHI,0.695,0.305,0.262902244232452,0.737097755767548,0.478951122116226,0.521048877883774,PHI,PHI,True
2021-10-25,2022,CHO,BOS,0.47,0.53,0.465916277641693,0.534083722358307,0.46795813882084647,0.5320418611791535,BOS,BOS,True
2021-10-25,2022,IND,MIL,0.522,0.478,0.587508703288264,0.412491296711736,0.554754351644132,0.445245648355868,MIL,IND,False
2021-10-25,2022,ATL,DET,0.244,0.756,0.886360267731281,0.11363973226871904,0.5651801338656405,0.4348198661343595,ATL,ATL,True
2021-10-25,2022,BRK,WAS,0.4,0.6,0.705893159722608,0.294106840277392,0.552946579861304,0.447053420138696,BRK,BRK,True
2021-10-25,2022,MIA,ORL,0.176,0.824,0.884270606105317,0.11572939389468295,0.5301353030526585,0.46986469694734145,MIA,MIA,True
2021-10-25,2022,TOR,CHI,0.529,0.471,0.629286299740532,0.37071370025946804,0.5791431498702659,0.420856850129734,CHI,TOR,False
2021-10-26,2022,NYK,PHI,0.512,0.488,0.587052174470973,0.412947825529027,0.5495260872354866,0.4504739127645135,NYK,NYK,True
2021-10-27,2022,ORL,CHO,0.612,0.388,0.438445380147851,0.561554619852149,0.5252226900739255,0.47477730992607453,CHO,ORL,False
2021-10-27,2022,BOS,WAS,0.403,0.597,0.712094564698534,0.28790543530146595,0.5575472823492671,0.44245271765073296,WAS,BOS,False
2021-10-27,2022,BRK,MIA,0.372,0.628,0.719674606158568,0.28032539384143196,0.545837303079284,0.454162696920716,MIA,BRK,False
2021-10-27,2022,TOR,IND,0.462,0.538,0.563127679766483,0.43687232023351696,0.5125638398832415,0.4874361601167585,TOR,TOR,True
2021-10-27,2022,NOP,ATL,0.567,0.433,0.468315028172712,0.531684971827288,0.517657514086356,0.48234248591364404,ATL,NOP,False
2021-10-28,2022,PHI,DET,0.227,0.773,0.872116831618331,0.12788316838166902,0.5495584158091655,0.4504415841908345,PHI,PHI,True
2021-10-28,2022,WAS,ATL,0.516,0.484,0.505276948596318,0.494723051403682,0.510638474298159,0.489361525701841,WAS,WAS,True
2021-10-29,2022,TOR,ORL,0.262,0.738,0.841632621811379,0.158367378188621,0.5518163109056895,0.4481836890943105,TOR,TOR,True
2021-10-29,2022,BRK,IND,0.238,0.762,0.707447645109565,0.29255235489043496,0.4727238225547825,0.5272761774452175,BRK,IND,False
2021-10-29,2022,MIA,CHO,0.448,0.552,0.701147497678382,0.298852502321618,0.574573748839191,0.425426251160809,MIA,MIA,True
2021-10-30,2022,WAS,BOS,0.43,0.57,0.585580292391874,0.41441970760812596,0.507790146195937,0.49220985380406296,WAS,WAS,True
2021-10-30,2022,DET,ORL,0.286,0.714,0.732976659508509,0.267023340491491,0.5094883297542545,0.4905116702457455,DET,DET,True
2021-10-30,2022,NOP,NYK,0.6,0.4,0.43514690094336,0.56485309905664,0.51757345047168,0.48242654952832004,NYK,NOP,False
2021-10-30,2022,IND,TOR,0.418,0.582,0.674615494416615,0.32538450558338505,0.5463077472083074,0.4536922527916925,TOR,IND,False
2021-10-30,2022,PHI,ATL,0.402,0.598,0.650441394281345,0.34955860571865505,0.5262206971406724,0.4737793028593275,PHI,PHI,True
2021-10-31,2022,DAL,SAC,0.397,0.603,0.755908426674505,0.24409157332549503,0.5764542133372526,0.4235457866627475,DAL,DAL,True
2021-10-31,2022,CHO,POR,0.481,0.519,0.471492926749868,0.528507073250132,0.476246463374934,0.5237535366250661,CHO,POR,False
2021-10-31,2022,MIL,UTA,0.621,0.379,0.54242747259084,0.45757252740916,0.58171373629542,0.41828626370458,UTA,MIL,False
2021-10-31,2022,BRK,DET,0.186,0.814,0.886815341775657,0.11318465822434298,0.5364076708878285,0.46359232911217146,BRK,BRK,True
2022-10-18,2023,BOS,PHI,0.505,0.495,0.67061227196048,0.32938772803952,0.58780613598024,0.41219386401976,BOS,BOS,True
2022-10-19,2023,DET,ORL,0.429,0.571,0.563269619152417,0.436730380847583,0.4961348095762085,0.5038651904237914,DET,ORL,False
2022-10-19,2023,IND,WAS,0.548,0.452,0.599509667013901,0.40049033298609904,0.5737548335069504,0.42624516649304955,WAS,IND,False
2022-10-19,2023,ATL,HOU,0.124,0.876,0.917650869077416,0.082349130922584,0.520825434538708,0.479174565461292,ATL,ATL,True
2022-10-19,2023,BRK,NOP,0.418,0.582,0.665556034817078,0.33444396518292197,0.541778017408539,0.45822198259146096,NOP,BRK,False
2022-10-19,2023,MIA,CHI,0.214,0.786,0.792030746440918,0.20796925355908202,0.503015373220459,0.496984626779541,CHI,MIA,False
2022-10-19,2023,TOR,CLE,0.522,0.478,0.6641472931811,0.3358527068189,0.59307364659055,0.40692635340945,TOR,TOR,True
2022-10-19,2023,MEM,NYK,0.347,0.653,0.691850780037397,0.308149219962603,0.5194253900186985,0.4805746099813015,MEM,MEM,True
2022-10-20,2023,PHI,MIL,0.26,0.74,0.659011590028046,0.340988409971954,0.459505795014023,0.540494204985977,MIL,MIL,True
2022-10-21,2023,CHO,NOP,0.57,0.43,0.446477525308211,0.5535224746917891,0.5082387626541055,0.4917612373458945,NOP,CHO,False
2022-10-21,2023,IND,SAS,0.429,0.571,0.632948140492927,0.367051859507073,0.5309740702464635,0.46902592975353646,SAS,IND,False
2022-10-21,2023,WAS,CHI,0.326,0.674,0.55794295632948,0.44205704367052,0.44197147816474003,0.5580285218352601,WAS,CHI,False
2022-10-21,2023,ATL,ORL,0.135,0.865,0.891561078088947,0.10843892191105298,0.5132805390444735,0.4867194609555265,ATL,ATL,True
2022-10-21,2023,BRK,TOR,0.403,0.597,0.55874474573027,0.44125525426973,0.480872372865135,0.519127627134865,BRK,TOR,False
2022-10-21,2023,MIA,BOS,0.572,0.428,0.540850427939974,0.45914957206002605,0.556425213969987,0.443574786030013,BOS,MIA,False
2022-10-21,2023,NYK,DET,0.24,0.76,0.854540964111313,0.14545903588868703,0.5472704820556564,0.4527295179443435,NYK,NYK,True
2022-10-22,2023,PHI,SAS,0.094,0.906,0.854657956053549,0.145342043946451,0.4743289780267745,0.5256710219732255,SAS,SAS,True
2022-10-22,2023,IND,DET,0.373,0.627,0.734777545434338,0.26522245456566196,0.5538887727171691,0.446111227282831,IND,IND,True
2022-10-22,2023,ORL,BOS,0.787,0.213,0.145696633835027,0.854303366164973,0.46634831691751355,0.5336516830824866,BOS,BOS,True
2022-10-23,2023,LAL,POR,0.453,0.547,0.56638014414001,0.43361985585998997,0.509690072070005,0.490309927929995,POR,LAL,False
2022-10-23,2023,ATL,CHO,0.189,0.811,0.838404767625909,0.161595232374091,0.5137023838129545,0.48629761618704553,CHO,ATL,False
2022-10-23,2023,CLE,WAS,0.389,0.611,0.590678355109645,0.40932164489035505,0.4898391775548225,0.5101608224451775,CLE,WAS,False
2022-10-23,2023,NOP,UTA,0.372,0.628,0.649246677405332,0.35075332259466796,0.510623338702666,0.489376661297334,UTA,NOP,False
2022-10-24,2023,PHI,IND,0.118,0.882,0.815093614658935,0.18490638534106496,0.4665468073294675,0.5334531926705325,PHI,IND,False
2022-10-24,2023,MIA,TOR,0.383,0.617,0.651452082297933,0.34854791770206695,0.5172260411489665,0.48277395885103347,TOR,MIA,False
2022-10-24,2023,NYK,ORL,0.217,0.783,0.866630426599702,0.13336957340029798,0.541815213299851,0.458184786700149,NYK,NYK,True
2022-10-25,2023,WAS,DET,0.246,0.754,0.767769980568046,0.23223001943195398,0.506884990284023,0.493115009715977,WAS,WAS,True
2022-10-25,2023,NOP,DAL,0.602,0.398,0.474144632875588,0.5258553671244119,0.538072316437794,0.461927683562206,NOP,NOP,True
2022-10-26,2023,CLE,ORL,0.156,0.844,0.824226964711318,0.17577303528868204,0.490113482355659,0.509886517644341,CLE,ORL,False
2022-10-26,2023,DET,ATL,0.779,0.221,0.232865118197705,0.7671348818022949,0.5059325590988525,0.49406744090114746,ATL,DET,False
2022-10-26,2023,NYK,CHO,0.307,0.693,0.78318228285243,0.21681771714757003,0.545091141426215,0.454908858573785,NYK,NYK,True
2022-10-26,2023,TOR,PHI,0.574,0.426,0.598754380358705,0.401245619641295,0.5863771901793524,0.4136228098206475,TOR,TOR,True
2022-10-26,2023,MIL,BRK,0.424,0.576,0.616917053248969,0.38308294675103105,0.5204585266244844,0.4795414733755155,MIL,MIL,True
2022-10-27,2023,BRK,DAL,0.615,0.385,0.503328980784978,0.496671019215022,0.559164490392489,0.440835509607511,DAL,BRK,False
2022-10-28,2023,DET,ATL,0.745,0.255,0.283705933127517,0.716294066872483,0.5143529665637585,0.4856470334362415,ATL,DET,False
2022-10-28,2023,ORL,CHO,0.619,0.381,0.438508369879449,0.561491630120551,0.5287541849397245,0.4712458150602755,ORL,ORL,True
2022-10-28,2023,BOS,CLE,0.294,0.706,0.818994440414555,0.18100555958544495,0.5564972202072775,0.44350277979272246,CLE,BOS,False
2022-10-28,2023,TOR,PHI,0.5,0.5,0.691222064767422,0.308777935232578,0.5956110323837109,0.404388967616289,PHI,TOR,False
2022-10-28,2023,WAS,IND,0.302,0.698,0.612089471233517,0.387910528766483,0.4570447356167585,0.5429552643832415,IND,IND,True
2022-10-29,2023,SAC,MIA,0.56,0.44,0.377089171574245,0.622910828425755,0.46854458578712255,0.5314554142128775,SAC,MIA,False
2022-10-29,2023,CHO,GSW,0.685,0.315,0.283112875693483,0.716887124306517,0.4840564378467415,0.5159435621532585,CHO,GSW,False
2022-10-29,2023,BRK,IND,0.211,0.789,0.803185683036425,0.196814316963575,0.5070928415182125,0.4929071584817875,IND,BRK,False
2022-10-30,2023,LAC,NOP,0.525,0.475,0.54646314078351,0.45353685921649,0.535731570391755,0.464268429608245,NOP,LAC,False
2022-10-30,2023,BOS,WAS,0.232,0.768,0.841889035761845,0.15811096423815496,0.5369445178809226,0.4630554821190775,BOS,BOS,True
2022-10-30,2023,CLE,NYK,0.322,0.678,0.577886361869951,0.422113638130049,0.44994318093497554,0.5500568190650246,CLE,NYK,False
2022-10-30,2023,DET,GSW,0.632,0.368,0.322847418620929,0.677152581379071,0.4774237093104645,0.5225762906895355,DET,GSW,False
2022-10-30,2023,SAS,MIN,0.662,0.338,0.305180874769745,0.694819125230255,0.4835904373848725,0.5164095626151275,SAS,MIN,False
2022-10-30,2023,DAL,ORL,0.135,0.865,0.882572277750943,0.11742772224905695,0.5087861388754715,0.4912138611245285,DAL,DAL,True
2022-10-31,2023,CHO,SAC,0.459,0.541,0.625762369829684,0.37423763017031597,0.542381184914842,0.457618815085158,SAC,CHO,False
2022-10-31,2023,WAS,PHI,0.665,0.335,0.351101071355308,0.648898928644692,0.508050535677654,0.491949464322346,PHI,WAS,False
2022-10-31,2023,BRK,IND,0.295,0.705,0.701796920447035,0.298203079552965,0.4983984602235175,0.5016015397764825,BRK,IND,False
2022-10-31,2023,TOR,ATL,0.501,0.499,0.574089014294062,0.425910985705938,0.5375445071470311,0.462455492852969,TOR,TOR,True
2017-11-01,2018,CHO,MIL,0.4,0.6,,,,,CHO,NA,False
2017-11-01,2018,CHO,MIL,0.4,0.6,,,,,CHO,NA,False
2017-11-01,2018,CLE,IND,0.255,0.745,,,,,IND,NA,False
2017-11-01,2018,CLE,IND,0.255,0.745,,,,,IND,NA,False
2017-11-01,2018,PHI,ATL,0.22,0.78,,,,,PHI,NA,False
2017-11-01,2018,PHI,ATL,0.22,0.78,,,,,PHI,NA,False
2017-11-01,2018,WAS,PHO,0.103,0.897,,,,,PHO,NA,False
2017-11-01,2018,WAS,PHO,0.103,0.897,,,,,PHO,NA,False
2017-11-01,2018,BOS,SAC,0.087,0.913,,,,,BOS,NA,False
2017-11-01,2018,BOS,SAC,0.087,0.913,,,,,BOS,NA,False
2017-11-01,2018,MIA,CHI,0.225,0.775,,,,,MIA,NA,False
2017-11-01,2018,MIA,CHI,0.225,0.775,,,,,MIA,NA,False
2017-11-03,2018,DET,MIL,0.367,0.633,,,,,DET,NA,False
2017-11-03,2018,DET,MIL,0.367,0.633,,,,,DET,NA,False
2017-11-03,2018,ORL,CHI,0.16,0.84,,,,,CHI,NA,False
2017-11-03,2018,ORL,CHI,0.16,0.84,,,,,CHI,NA,False
2017-11-03,2018,PHI,IND,0.341,0.659,,,,,PHI,NA,False
2017-11-03,2018,PHI,IND,0.341,0.659,,,,,PHI,NA,False
2017-11-03,2018,WAS,CLE,0.284,0.716,,,,,CLE,NA,False
2017-11-03,2018,WAS,CLE,0.284,0.716,,,,,CLE,NA,False
2017-11-03,2018,ATL,HOU,0.76,0.24,,,,,HOU,NA,False
2017-11-03,2018,ATL,HOU,0.76,0.24,,,,,HOU,NA,False
2017-11-03,2018,NYK,PHO,0.327,0.673,,,,,NYK,NA,False
2017-11-03,2018,NYK,PHO,0.327,0.673,,,,,NYK,NA,False
2017-11-04,2018,LAC,MEM,0.319,0.681,,,,,MEM,NA,False
2017-11-04,2018,LAC,MEM,0.319,0.681,,,,,MEM,NA,False
2017-11-04,2018,DET,SAC,0.211,0.789,,,,,DET,NA,False
2017-11-04,2018,DET,SAC,0.211,0.789,,,,,DET,NA,False
2017-11-05,2018,CLE,ATL,0.196,0.804,,,,,ATL,NA,False
2017-11-05,2018,CLE,ATL,0.196,0.804,,,,,ATL,NA,False
2017-11-05,2018,LAC,MIA,0.317,0.683,,,,,MIA,NA,False
2017-11-05,2018,LAC,MIA,0.317,0.683,,,,,MIA,NA,False
2017-11-05,2018,ORL,BOS,0.652,0.348,,,,,BOS,NA,False
2017-11-05,2018,ORL,BOS,0.652,0.348,,,,,BOS,NA,False
2017-11-05,2018,TOR,WAS,0.328,0.672,,,,,WAS,NA,False
2017-11-05,2018,TOR,WAS,0.328,0.672,,,,,WAS,NA,False
2017-11-12,2018,BOS,TOR,0.336,0.664,,,,,BOS,NA,False
2017-11-12,2018,BOS,TOR,0.336,0.664,,,,,BOS,NA,False
2017-11-12,2018,DET,MIA,0.348,0.652,,,,,DET,NA,False
2017-11-12,2018,DET,MIA,0.348,0.652,,,,,DET,NA,False
2017-11-12,2018,IND,HOU,0.642,0.358,,,,,HOU,NA,False
2017-11-12,2018,IND,HOU,0.642,0.358,,,,,HOU,NA,False
2017-11-19,2018,TOR,WAS,0.331,0.669,,,,,TOR,NA,False
2017-11-19,2018,TOR,WAS,0.331,0.669,,,,,TOR,NA,False
2017-11-19,2018,MIA,IND,0.354,0.646,,,,,IND,NA,False
2017-11-19,2018,MIA,IND,0.354,0.646,,,,,IND,NA,False
2017-11-19,2018,BRK,GSW,0.848,0.152,,,,,GSW,NA,False
2017-11-19,2018,BRK,GSW,0.848,0.152,,,,,GSW,NA,False
2017-11-24,2018,BRK,POR,0.584,0.416,,,,,POR,NA,False
2017-11-24,2018,BRK,POR,0.584,0.416,,,,,POR,NA,False
2017-11-26,2018,CHI,MIA,0.696,0.304,,,,,MIA,NA,False
2017-11-26,2018,CHI,MIA,0.696,0.304,,,,,MIA,NA,False
2017-11-26,2018,MIN,PHO,0.139,0.861,,,,,MIN,NA,False
2017-11-26,2018,MIN,PHO,0.139,0.861,,,,,MIN,NA,False
2017-11-26,2018,MEM,BRK,0.277,0.723,,,,,BRK,NA,False
2017-11-26,2018,MEM,BRK,0.277,0.723,,,,,BRK,NA,False
2018-11-01,2019,CHO,OKC,0.416,0.584,0.485928375038112,0.514071624961888,0.450964187519056,0.549035812480944,OKC,OKC,True
2018-11-01,2019,CLE,DEN,0.671,0.329,0.386207583948872,0.613792416051128,0.528603791974436,0.47139620802556403,DEN,CLE,False
2018-11-01,2019,PHI,LAC,0.362,0.638,0.809301534627771,0.190698465372229,0.5856507673138855,0.4143492326861145,PHI,PHI,True
2018-11-01,2019,ATL,SAC,0.55,0.45,0.628612529304573,0.371387470695427,0.5893062646522865,0.4106937353477135,SAC,ATL,False
